temperature,humidity,visibility,wind_speed,weather,junction,traffic_signal,hour,severity
25.765722137224216,68.68836310323557,6.3395034706400795,7.514063152822692,0,0,0,21,1
27.137723001377953,61.27683370746313,7.896053011524455,8.691301754217248,0,0,0,10,3
28.779813394488052,90.99750404398172,5.569245984880826,9.906623398931487,1,1,0,16,4
29.17569455183439,71.48267160676787,9.514274798204399,1.8890130742103899,2,0,0,14,2
33.43706740137516,64.95348860036104,4.78022837681808,11.617185217820383,0,0,1,11,1
31.36531953287349,71.59665688051825,7.361000780331951,7.163825931551605,2,1,0,9,1
28.48700585936097,53.34372166281715,7.00799960016267,3.8465277310920327,3,1,0,12,1
32.61804871012983,68.54725546722021,6.33016086561469,14.026068093366053,2,0,1,15,1
34.229527743601125,76.00792769680555,9.753550080101709,10.530061944229782,3,1,0,8,1
37.1600577105268,53.44110476796102,2.8050966443786383,11.414737882465166,3,1,0,12,4
34.933303025841084,75.68733317739263,8.948404178051787,12.284726298734705,1,0,0,17,2
26.900940398723186,68.45494884608279,9.566998860442878,5.612233790320984,0,1,0,16,4
27.887733900546156,69.44691670400641,9.472126159920087,1.1766237015590533,1,0,1,13,1
29.13734404978192,83.85348924512277,2.589870735729008,14.904319587007574,0,0,0,12,2
30.084607964067853,68.17466791306265,8.316243135451655,2.0548814374309385,1,0,1,9,4
30.95861434985337,86.19395051644115,9.355790630046553,9.282142031688265,0,0,1,4,2
25.19118410653316,72.7887572189033,2.3032724005441363,11.963898638346922,3,0,1,7,1
27.17249779791233,67.57921448508004,6.717824442793027,7.479699775235531,0,1,0,9,4
26.847959436050026,72.60746645865305,9.533889135235446,3.4970440579642235,1,0,1,16,2
31.974153791093922,71.60935091102874,2.583737329321958,1.5463192637063239,0,0,1,19,2
33.73930250985836,67.71267102415172,6.434163366710312,2.6974104533405563,2,1,0,17,2
34.33982120875193,48.19794545572948,3.2307806660293976,8.738532074405546,3,0,1,10,4
30.31695026098263,64.8799881319185,9.912166009774925,6.221383749440834,3,0,0,12,1
29.737310563407565,92.53979481708977,9.104304431276653,9.698756991067693,2,1,1,6,1
26.79951986195235,63.104853066689124,1.5156711035252513,4.676333092272814,0,0,0,14,2
33.2040790883863,81.70659321622857,2.076331625575561,12.558665304730093,2,0,1,9,1
34.77828716494035,91.99239640768657,8.43238851143856,13.664039882319317,2,1,1,15,1
28.738791900715995,71.2827444810789,7.597741509693939,1.4488158212633861,2,0,1,6,1
34.876549446618725,57.898889848488274,9.567334329358188,2.4900676787798135,1,0,1,13,1
33.140175771016544,82.00023040031688,5.627594169901928,4.722520333848621,3,0,1,9,1
36.54708908980339,64.3550231195814,4.2999281913550735,14.41692102179357,3,0,0,7,2
28.273974469812376,74.84828635697791,8.527511264317676,7.122366534764446,1,0,0,7,3
24.768338688152163,54.39657747896699,1.0707466338267726,5.722014853994979,3,0,0,18,2
31.621265809776183,71.10754240415208,8.526861268651842,8.689221880794582,1,1,1,14,3
27.755363496605423,58.915128594400294,5.216449062088109,4.4468772959466705,1,0,0,5,3
40.789812920976914,83.85524772168516,7.780230004111952,2.1108478015714236,1,1,0,19,1
27.702957420841322,74.18622570809379,5.4820856918366765,11.644967267876117,2,0,0,18,1
28.977523177533808,66.86339658121044,9.809301503352714,8.116468466821859,2,1,1,11,3
40.29612713137324,66.7990539048356,4.025483522615577,3.551300180589971,0,1,1,7,4
30.903897984321357,64.45015012839535,8.096232660149866,11.179595646788233,2,1,0,12,3
32.66873013675498,62.88807987430771,2.6704035393066667,10.317028904671808,2,0,0,23,1
33.56074430749339,72.09219358856816,5.1913283820648095,5.90655996177668,1,0,0,20,2
32.656039311616325,66.8777163237341,2.8952513904122874,4.172769057234214,3,0,0,13,2
30.998007680969643,65.05307933259427,6.62084228588865,8.579393354224504,2,1,1,18,4
28.28187522346967,70.87803999064583,4.066618566381537,11.80206602584496,3,0,0,8,1
30.08087603177964,66.19017853769282,9.68452494729862,14.949815896839612,3,0,0,13,1
34.42711248874561,82.3853737781627,8.62930874012903,1.6502849711420189,0,1,1,10,1
43.24581335447854,61.269282251198824,9.819154656394666,4.246819595587985,3,0,1,17,2
35.08946925930761,64.07414522713803,5.329680349584128,6.848243565528794,0,0,0,7,1
32.282228328740125,79.64616880751348,9.103316960729225,10.03004484254428,1,0,0,7,2
33.75557683418448,71.71439767237636,9.634833256253627,12.688132389868333,3,1,0,14,3
27.728299855790024,73.07755607977289,1.9171309824942981,10.44411919436931,1,0,1,22,1
31.228412058585278,84.13566452346143,1.7409632656447267,8.503990789921687,2,0,0,12,2
24.981644717314683,70.51054646291314,9.636599968544825,9.859228244303685,2,0,1,6,2
28.113259276970858,51.9115194993246,5.2314404452173635,7.988452468121799,2,1,0,6,2
31.175873618331124,75.48465358647906,5.898966612538748,9.083569074380769,2,1,1,17,1
31.0296872653696,58.86375605222208,9.851769738501606,4.496551939144431,0,1,1,11,2
32.72429040760725,81.83825326312162,8.417577181639388,3.499624772161667,1,0,1,19,1
34.53920302986275,79.31966561824856,1.308647838679527,12.869251215422107,2,0,1,14,2
28.76137653859313,70.26671139364876,3.117899711811002,14.589873317770548,1,1,0,20,1
39.60932422432532,74.32451315727847,8.592181034983582,6.473609704298221,0,1,0,18,1
28.104726562548386,71.81874496854272,2.67261459397328,8.169764708559576,3,0,1,11,4
28.589019138273414,82.63057680196849,8.017499044570116,13.75561161568037,2,0,1,17,1
28.51374182877132,54.58495256800933,1.998147589996143,7.14818656759949,1,0,0,18,1
27.911952000225774,90.32010722825999,2.868176422333021,12.514334255665688,3,0,1,15,3
31.716529993332905,81.45089107936539,6.243183933893433,14.482498531624941,1,0,0,7,1
26.067100255416175,55.07614789882478,1.5470076059645996,2.4437424798421015,3,1,0,10,2
28.840293139402974,75.09779086342215,8.613351481681022,5.804910974196311,0,1,1,20,3
38.42859116585673,66.48555046020851,9.352868949971638,9.033425678681894,1,0,1,19,1
34.28198547092359,88.60813913841095,7.3309706131691605,11.625934917444457,2,0,1,17,2
42.302782047665396,72.43751395581825,5.510430689678254,14.546717931203721,1,1,0,23,1
37.455435735354676,77.6871825335791,5.665449710850482,4.011309794643912,1,0,1,10,2
20.276782813247216,84.42506314490879,5.204860171485535,11.093711373014951,2,0,0,13,2
31.101107914763368,63.826439870379616,4.46303982480056,1.3614562224699795,3,0,0,16,2
37.45752644311285,72.20748913309869,4.390332110831836,5.0777425014121915,1,0,0,2,1
29.454415112727006,69.7611233074494,9.460458124825852,14.574921807613949,2,1,0,11,2
28.04801295897647,72.7487366160531,4.332184375871201,11.766213092140955,3,1,0,10,1
30.459764913220692,75.57758145994572,7.158558205709555,14.697134463448487,1,0,0,15,3
20.363843039417638,69.52801273936603,9.645692062335073,7.667095636481698,1,1,1,10,2
36.68287510527144,79.15297681961972,6.020238322594413,6.078376333377008,3,1,0,9,3
31.91359674229068,60.03083068898603,1.6255663229650459,11.55721542703508,2,0,0,17,2
37.55182446144073,71.27375549865738,4.648123388242944,7.174058934074034,1,0,1,17,3
35.795764944615115,81.33837577472855,1.000592100983439,5.513834268323599,2,1,0,12,2
34.19222202330681,62.81316932501542,8.55853752205022,5.3110968288342315,1,1,1,10,1
33.023344506756644,57.65485879824131,5.610760103622932,12.772342605598798,0,1,1,8,2
30.245296774863558,68.80651994647795,7.826861522999797,13.291827524363235,2,1,0,2,4
27.125281660464644,60.921955307477624,3.809216195208456,10.653422935686445,3,0,0,7,2
34.79990088334877,74.83969831508595,3.5469456401383153,14.865029867030385,1,1,0,9,4
24.824742573574845,66.39390170397921,4.113100944783376,2.0600606019614993,1,1,0,7,2
36.203854472469395,72.61629497845198,7.435668793637396,6.818119241069196,1,0,0,8,2
31.902469840663525,55.11969836959715,2.4683859258296335,6.575931116079208,3,0,0,11,2
35.1298290577775,47.39570618583647,7.874675527917665,6.709526096377715,2,0,0,8,1
28.58225634754127,75.29384006380435,9.327402165650998,9.262075883959715,2,1,0,9,1
35.28310109139721,70.62552351022893,7.979131264036273,6.740202483569119,3,0,1,18,2
29.193873923582697,49.96102538412192,7.431406009847987,13.2933114121031,0,0,0,18,1
34.602998382445485,76.00487660436256,5.7502874577763325,10.635941326907634,1,1,0,15,1
33.181971063772046,66.78053043858881,5.9853758491025175,10.322326143500298,3,0,0,17,2
37.22133902491118,66.77142381543935,8.415154528199775,4.315796245992637,2,0,0,20,1
36.337049519069375,69.48185071062073,6.850233678269101,6.235560163524353,3,1,1,10,3
22.565541280933093,98.85767385441622,7.371807759673377,10.055948706304566,2,1,0,17,3
35.63806691873553,66.4085629974344,5.815286481265435,1.7055294139505428,0,1,0,8,1
31.347351088481787,86.77480313332303,7.380759481465451,14.187980622965952,1,0,1,5,3
30.512720048755675,78.63959700318816,4.478357566680817,8.985969441970349,0,0,0,12,3
32.091045547414694,73.10711304335976,2.5202659359569886,9.354212710725545,1,0,1,20,2
26.12016987045064,67.16733021725494,1.683504538889205,13.533389102033137,0,1,0,19,2
25.652132690031344,65.16953745379732,6.404541757696276,7.393160298001813,3,0,0,6,1
36.76470040556464,76.53456433713501,1.0457212532538316,3.0480879022234566,2,1,1,13,2
27.169913170402758,77.36353920220162,3.05937856758419,3.9194509837970166,3,0,1,10,4
28.744213822432542,75.09485330542344,4.561082829704166,8.313753270863298,3,1,0,12,3
35.61718282413957,79.17454135650743,4.990031635511461,6.169383041020626,3,1,0,12,1
28.45190439682756,69.97147362947551,9.686894164993351,3.0477819105690918,0,0,0,22,1
31.10797999909838,53.56124334467016,1.1059874689561076,7.178892389945578,2,1,0,8,1
29.14414496722871,88.00255897152394,4.6718562009959825,1.9949141499252092,3,1,1,10,2
36.853693616553656,49.4829712244305,9.753214621308299,6.100976076473999,0,0,0,9,1
25.82938335805714,81.23124300752943,5.142667964874248,12.493096470933255,2,0,1,9,2
40.8289464228985,57.32783644985551,2.8374404129151243,7.326392148298257,3,0,1,8,1
27.803142330676106,55.54696589064453,7.879404486451936,8.27632715590283,3,0,0,21,1
34.60690066611684,59.08034731017503,4.408678040151263,4.271820451799067,1,1,0,15,3
30.406980429604786,74.76409203258964,1.0555622275915684,2.8537741170004147,1,0,1,6,2
32.43569540170487,63.99474854348398,4.504901330959316,1.2568353926820364,2,0,0,11,2
31.107002206071215,76.9545479267601,6.068961825750631,2.9042307983102464,2,0,0,17,2
31.035781496974433,79.89605497299311,9.059715619725058,11.378573458785635,0,0,0,6,4
27.70496746334784,70.90502856639732,5.887092497041037,14.963819277897304,3,1,1,10,3
29.9392742758527,70.65745079165143,9.826536258678983,14.959371498810862,0,1,0,11,3
32.35321003201559,60.715901637916446,4.617943111706373,14.238275564638837,2,0,1,7,3
37.22264476120375,54.090170762014075,3.2410314844557897,3.162725205802639,1,1,0,12,2
36.894799910342144,74.81520309592061,3.915796640002458,7.872011338404781,3,1,1,14,3
30.24824585566821,77.30288509189837,3.4864808714075317,9.070357278943964,2,0,0,9,3
35.96069403455492,84.70620778502494,1.0456385271682396,13.348222644349931,3,1,1,11,1
35.45754429982618,67.52642583716651,5.878131598950816,7.591349574974405,0,0,1,18,3
32.156903919768666,70.59764293932663,4.101242677674937,7.96376096808231,1,1,1,19,1
32.264110082204944,67.73527401560291,8.267300410031355,9.928441850308698,2,0,0,15,3
28.85382072159092,72.3691056179805,7.1168692510970235,3.740491187582035,0,0,0,5,1
27.32125204818722,89.97514838945266,2.4121660970440253,1.6768838752857003,1,0,0,11,3
38.9845846096238,75.48812523887744,6.147305604110772,5.393925548294523,1,0,0,11,3
29.380325913483585,57.30687462937402,3.3797963733289738,5.898638526368393,0,1,0,9,1
33.547023413490066,81.73930812450025,1.8882895977326535,12.828281476552215,0,1,1,23,4
27.353770568176543,77.8907818378277,8.873299014764504,14.832949311447964,3,1,1,10,4
37.85759456068048,65.52073557574444,8.960937576179578,13.38256792343253,3,1,1,8,2
45.28802645479102,75.77861245841049,8.076374954219792,12.29591166557993,1,0,1,14,1
35.79050568898606,56.09427564941176,9.459147315985472,5.709445124541471,0,1,0,7,1
24.97563777201033,81.68048690920962,7.054826289779124,1.0928702269239912,1,0,0,22,2
33.40989466200842,58.595305908434,1.0251984913052712,12.346289962580522,1,0,0,16,2
31.739615361042553,58.28110965530099,7.741419588400955,12.562332175450848,2,0,0,13,3
37.01184304257976,63.92072948901919,6.873606278794268,4.073426286039582,3,0,0,17,2
36.46711526335326,56.86861115959336,4.8586060330493055,1.9912718164536345,1,1,0,11,1
28.629220249445115,58.46949978992366,7.393908106679439,14.969384564968387,0,0,0,12,1
37.805124723969485,67.07806396880922,9.2073602089133,2.1990430008679143,0,0,0,10,3
31.365754186142958,59.44570561321154,6.797161811263164,6.45467927359986,2,1,1,13,1
34.64509014967995,58.87554382269784,3.7323942246055823,14.401979427403566,0,0,0,21,4
27.77579754611257,81.48890994226502,9.827641857710354,2.907625933246227,1,1,0,20,4
28.495282977042052,75.40072060592503,1.1802872724822264,2.106609393623632,0,1,0,18,1
34.26900301240858,88.94812489001603,9.68495301426641,12.744432107482993,0,0,1,18,2
35.084551250279006,73.5905862389753,5.46831427656927,5.145908401042721,2,1,1,18,3
28.420831407751997,67.83606238389814,1.9840254239337867,1.4919710547852068,3,0,0,9,3
26.991894672500305,68.24781395363121,8.832058164836003,3.5629705629985837,2,1,0,9,1
32.56161254017424,70.84138583906564,8.237393092911683,3.5881447751442015,3,0,0,13,1
30.427647398914207,72.91619371329449,1.6522395284287033,13.118412161809449,0,1,1,11,1
34.75465663944121,79.07758556947144,2.324437602051436,10.36543583232733,2,0,0,15,2
30.66139444147371,78.70157495582141,5.684757497536354,1.2408602253900674,3,0,0,11,1
27.800415539209357,61.34290504498908,8.337868560406912,10.36332012243079,2,0,1,15,1
29.628951718563357,82.7831982047536,1.963384861198584,6.064041182851619,1,0,0,10,1
24.056443641904465,70.99067272078614,5.297856287150205,4.9025015056183285,1,0,0,13,3
24.50058741979568,70.28331738143629,1.025148700163883,8.167233347404842,0,0,0,19,2
29.337437503369404,61.20349807536368,3.14097740844559,12.468193543746114,0,0,1,0,2
36.676524354928,74.81050420730034,9.398735253100051,12.491549804247905,0,0,0,10,4
35.905679478217806,67.77845279752368,3.547034087880934,14.662159686519951,1,0,1,16,1
26.53662553617821,62.712794976894585,9.109915812564033,11.256411045573968,2,0,1,20,1
37.16738020334152,60.133116889535636,8.32088206858471,1.1842410325440391,2,0,0,20,1
48.11356205030695,70.83284426764969,3.7674429327189594,10.649414739093716,3,0,1,12,4
29.72498879229131,79.10579387654366,9.329907176930652,12.43270130446375,0,0,1,17,2
32.137127312267346,65.34174850915451,6.82354469933395,6.63505210487733,2,0,1,19,1
32.41580291913824,65.7049508890892,6.6462532258324325,14.363301178159503,0,1,0,1,2
26.825845185390307,72.76482811856316,1.659254075281069,14.59158134162,1,0,0,14,4
32.06665459598015,66.22930234075469,1.496017494096953,13.400730416937506,3,0,1,19,1
29.280406467634847,74.27422313055366,5.387875743753078,11.526471939740917,0,1,0,11,2
37.099792891926164,69.47012565602725,1.0552247325799051,12.124346859534416,3,0,0,16,1
32.46116526125336,64.71273507102279,8.87266705767938,11.904393754360122,0,0,0,16,2
24.529376141235105,72.65082820136061,1.3921631251722273,6.268042915700281,3,0,0,17,1
32.96550366049995,72.61764452742489,4.60852561036337,10.694530276146516,0,0,1,18,2
34.35881767714978,51.30737007946679,5.533506263936381,6.076175596706273,1,1,0,17,1
35.9819889054675,91.3385204223768,6.662016141065121,7.240695073471217,1,0,0,6,1
33.48348635115472,53.437948109750565,4.263538999934861,5.888123570311989,3,0,1,19,3
28.529979822434417,69.07167547961433,9.247441793821752,8.337573958784159,1,1,1,8,2
27.551191340933855,61.42842104270495,2.773453519772107,5.804608542684017,0,0,0,9,4
39.54827846586446,75.8324543573672,6.799140754092717,6.176841613761364,3,0,0,12,3
31.96171157900915,69.77185055667907,4.8490604314350625,4.211137426353698,0,0,1,9,1
28.785261859737233,70.7767578184411,2.504631013495125,7.685123807144056,2,1,0,8,3
26.073706695610298,58.10998963014842,2.2942271299041277,12.626985494470254,2,0,0,12,2
25.063462254431954,68.45113545291179,1.4773411638178109,9.940933425046351,3,1,0,12,1
34.00260634134832,94.24312708813366,7.9305279445888734,12.195460001404069,1,0,0,6,2
28.7837331740255,57.384295111758696,1.6777945634981293,10.516775892125422,0,1,1,15,2
28.610757490374628,78.86346468628345,2.8738767765428106,3.654069318749265,1,0,1,9,1
35.791646897488036,56.59644594004493,2.1644916298199517,10.798943299625506,0,0,1,17,3
23.545236176714763,77.5687473675906,2.163604378991831,5.752634110676235,1,1,1,18,4
30.759035639115577,78.86164362208694,2.9870508139997884,2.5364640663620124,0,1,0,23,2
22.10370574308185,67.4559662003155,4.80844585905212,2.3463246353865097,1,0,0,10,3
32.15771161066653,70.91371343927642,2.439701927903777,11.40432305559822,2,1,1,18,1
31.23377875026086,40.1352774772058,1.3561842370918087,3.237117660309675,3,0,0,13,2
23.698800092742683,61.03444087034532,4.754265688250973,6.722068379974805,1,0,0,11,4
31.61598998504064,54.45161270273452,6.760629269672554,10.665447564876802,3,1,1,12,4
19.802060260264277,71.73481543779086,3.7759126561546292,1.6704839471724722,1,1,0,10,1
23.149976347071743,70.56461460152435,3.352274263590654,4.635450162462587,3,0,1,13,2
31.192451425471987,76.26800475843618,3.54740354791601,11.046658781306443,3,1,0,4,2
32.661857075915925,70.62195321134021,6.411524392329491,3.02127422561807,3,0,0,6,1
29.473574107500905,72.65925925701903,9.748924876008278,4.99322739222331,0,0,0,13,2
35.89321252265179,71.35263367745058,8.64697829706749,14.659926474149971,1,1,0,11,1
29.598175172149915,58.98882948381156,6.193607176022235,3.2747740521663204,1,1,0,18,1
26.900845574643956,54.663360127909904,1.8470379243405324,6.408149909654471,1,0,0,22,2
33.31717744530271,68.63294929607729,9.04087938923451,7.941678790986691,2,1,1,12,2
29.430115845618065,55.24829001752652,1.2740421746454045,12.62763220168126,2,0,0,10,1
35.39862139319663,59.32937904241185,8.999466032818106,12.501503996340718,3,1,0,9,1
35.14657082368625,80.0568099563575,5.692852185747419,11.353013402300002,0,1,0,11,2
31.84272022311916,60.72330258211679,8.123003229001329,1.7143227334397682,1,0,1,13,4
31.361681249634938,68.76000685455843,3.5607095253488836,14.082656763552816,1,0,0,14,3
22.536696032468832,78.96400414363563,1.5418409680749707,13.61179142756473,0,0,1,8,2
35.605274394035156,74.20972339952586,7.3415573000158405,11.639418357534666,3,0,1,21,2
27.89622870767301,68.66502154702899,7.929347421822744,5.564259720375478,0,0,1,2,1
34.14865363432796,59.26175701594502,9.054252864914023,8.71644148651377,3,0,0,10,2
32.193878879931006,71.04586463169167,7.019847927295745,6.5607371854594465,3,0,1,19,4
38.083894712393615,70.37869501461891,8.342505487707324,6.172117028726072,0,0,0,8,2
41.58003896777213,63.794115219602915,8.28985543281587,12.620429463806868,3,1,1,10,2
26.477994139371624,75.46882574368948,9.229532915004619,4.925515527155334,0,1,1,12,1
24.922133767709816,56.68047233979199,5.621626013060577,6.073650274782927,2,0,1,10,2
36.527574960487925,74.69254134181129,5.7512107797338805,9.715273926188983,1,1,0,20,2
36.47346438930062,59.90184934530055,6.917067015322681,9.676231339287941,3,1,1,7,2
36.84479179798346,71.84877635741316,6.280335306792882,8.846683082719682,1,0,1,18,3
40.133538153035296,68.69038991814466,6.551639257858353,8.828312029866316,2,1,0,7,3
34.48840673001321,63.81391334717955,7.824814834315104,6.219134547568201,0,0,1,19,2
28.170104859471074,55.75982693272383,1.6507483613051037,5.4247288349226706,2,0,0,6,3
38.97473533936949,61.80156741542264,2.6267817031684144,8.580287724504053,1,0,0,4,1
24.75502861897426,68.2735207503937,2.081346384255709,1.016986786288191,1,0,0,9,1
33.912892045088356,71.10535109031267,5.6039086542335195,3.0513489401213842,0,1,0,16,3
33.63553642486319,57.8009319931714,1.0716999082978913,9.328535691696437,0,1,0,8,2
30.261816324196847,62.02178562792492,2.065388260984915,4.587160925422587,1,0,0,14,3
23.609030014703965,55.6755775838154,5.856319254263724,8.918964932216285,1,0,0,14,1
28.666392710485447,59.78396005267801,2.8808861805178365,13.715184013264059,0,0,1,22,4
35.48076443093646,55.8259916272332,1.9539721929548293,10.520488236511932,1,1,0,7,1
21.353351985858353,77.16228383835076,4.3132907665225755,12.343642932322798,0,0,1,12,2
25.72894743915474,65.27768878632942,1.5485843749856665,10.756407093011237,1,1,0,12,2
25.03953232858012,79.78127004597621,6.304085234979655,11.705980528769595,3,0,1,15,1
31.880688744806314,83.39533046247631,3.981940017674393,11.242985313298657,2,0,1,13,2
39.96005132621819,78.64671740316408,1.2697276276053997,2.023727317326049,1,0,1,14,3
32.552202500012164,63.77382745842152,4.398640599465338,11.8768768390577,2,1,0,15,2
22.310485383055447,63.545889549046464,5.83878761994021,10.831489524364,2,1,1,23,2
28.6298379537178,81.13343868159737,3.305283331652645,6.0223184675322035,0,0,0,11,2
25.411905386226504,77.50854794765633,9.86727994220115,9.854168288891636,2,1,1,14,1
30.73366891864395,63.803346667437765,8.369986172258534,6.167911468920954,0,0,0,21,2
23.945356417244703,64.60177918858103,4.699502437023298,2.955888322854859,1,0,1,13,1
32.01978261101435,68.1114060897769,9.040326994639308,13.612196829585196,2,1,1,8,4
40.63581843174113,63.63990390583378,8.966400572639458,9.739382405122678,3,0,0,12,1
22.856498413155954,70.36478139151455,7.651328298061223,13.032721078345975,2,0,1,19,1
37.87578729600173,62.73736927118664,8.779664898658682,10.549298750992898,3,0,1,11,2
36.788107470771216,55.313656677943456,5.69770296975737,10.035563677716695,2,0,1,9,1
39.71589456559095,73.9538176107171,6.192726448207658,6.565102401276286,0,0,1,22,2
31.51563905626666,89.94032339372765,9.967773388748181,13.322238154813382,2,0,0,20,4
27.835076883628886,69.52178510868964,2.725660180938659,3.3841625059304103,2,1,0,20,2
40.61949814077094,58.86234774287045,1.2028210418918617,7.547655302631046,2,0,0,12,1
27.740188617397315,74.96522981421327,4.4437402686590755,9.086094686371464,1,1,0,0,2
27.985447099838332,73.98444065175877,9.556782633754224,6.18605818278688,0,0,0,11,2
27.208070941320926,71.42907106573071,8.576659263257934,5.296190799871126,3,0,0,21,2
27.86235464994113,70.47976940290916,1.0680404498562963,2.50871643223271,3,0,1,18,3
14.960308003854841,82.87527826879077,9.640201821010393,4.0497597742286535,1,1,0,19,1
34.75802493631087,72.80150414098925,3.5994689315658803,8.119847003135087,3,1,0,13,2
37.58797563950042,75.2990480820185,4.9788054864684765,9.028559684412043,2,1,0,9,3
32.4482534363483,61.58088763335012,9.053811123199633,10.384393727835533,1,0,0,23,2
45.969183701848706,69.18303652529157,1.9359187952516193,13.683244757719347,3,1,0,15,1
25.689923107155145,73.86189626965283,5.080796700316908,7.746184001251432,3,1,1,12,1
28.566755000297984,72.06546181895716,9.248711987430378,4.4024406416297035,3,0,1,12,3
28.635847548808442,84.5143850445593,1.0136970564687071,7.916019647715066,0,0,1,10,3
26.15716682568152,70.10471786400122,4.665208479904275,3.6956974542828345,0,0,0,11,1
31.429043538984413,72.24296908781479,9.356463392051106,4.5707201993475435,3,1,1,6,2
34.1492317397079,82.93788239726659,3.6178543854191654,6.784810248206019,1,0,0,23,1
27.51633265592978,62.909112458393274,3.0056820953414602,4.86957489075187,2,0,0,17,2
28.092880161169813,80.90876559235481,4.603779381346412,4.870415789655972,1,0,0,12,1
29.218493713743914,88.3223181507331,2.8317670563115738,11.838026849088523,2,0,0,14,1
41.26583797272099,57.07045832361273,2.844440295293169,1.5107758880771152,3,0,0,16,3
27.620450180282372,82.56856474132184,7.737248237774056,2.3645382162336483,3,0,1,6,2
36.17723853740532,69.72146752282022,1.297371510154771,2.327690851453047,3,0,1,19,2
31.405463381128037,74.78266775111786,9.807803436450198,8.87547406945557,3,1,0,9,2
38.34470028983716,70.93888955421939,8.752891920208645,9.073146316163383,1,0,0,8,1
41.308117475494655,61.85286672722136,9.653030499912179,13.346405116396552,0,0,1,17,4
32.66554293097701,64.64159381535526,3.9697559691046256,1.7735041994650707,2,1,0,18,1
35.50223446214538,82.70564007243655,8.717311445804743,2.2810107017408825,0,0,1,11,1
33.0639607808293,78.35058569529127,5.0424120832367,4.182064116618826,0,1,0,7,3
26.533405857245683,60.11103099037455,5.723907027650133,10.980355267995394,2,0,0,16,4
35.75010343255339,56.90194834808505,8.42211812693009,12.26874957469336,0,0,0,9,1
21.437898754323932,59.13150503826248,8.818617866139675,12.45749394618153,3,0,1,6,4
42.22741878050423,71.3000068172584,5.674951366404034,8.15148702934239,1,0,0,9,4
37.28353751227133,74.3953743206442,9.506346206798238,1.492618852741615,2,0,1,14,1
25.386817786729097,55.33897100827656,5.790097852785474,12.337290002305057,1,0,1,12,2
30.090454081939132,57.18314129733268,1.003200229063609,11.475476742046311,3,0,0,19,3
28.920774224355277,58.51931290869194,6.920819034245162,3.2668896853281035,0,0,0,10,2
26.9507452451251,70.69436265507129,5.433246399386599,9.142534343798703,3,1,1,17,1
30.088059927324945,63.395573661715055,9.846186789980639,12.290581314565745,1,0,1,13,1
27.2233889129036,65.14145272018898,2.0997242044406947,1.7189352278283272,2,1,0,6,2
38.375267269424214,69.83911532526871,4.041855962124845,8.896156471431873,2,0,1,16,3
24.69173600201951,75.87810466758009,4.01730301391109,5.62146700579995,0,0,1,11,4
37.6798347057765,76.25570864181883,7.395993780555608,14.305378412605776,3,1,0,8,3
37.437781220545816,71.24547851995317,1.5504594396932512,6.8709462023921635,1,1,0,8,2
34.452171913038995,74.4286636017886,5.82179362512825,9.647565844511035,1,0,0,14,1
35.15711515791501,57.57995248295694,8.016997757660631,11.5481878525189,2,0,1,15,4
37.4478989793602,73.81165800599369,8.735966229563806,9.361462633296531,1,1,0,21,2
38.23862154161097,70.51961100037536,5.999804751402327,5.711317314940426,1,0,0,11,1
32.030314341875275,62.630735398028854,7.9462003462258,11.84008332892082,2,0,0,20,3
30.93389495962448,93.73922547251745,9.822009676864996,7.338002276476274,0,0,0,12,1
22.94970477582851,67.02782661496241,6.7885766173464415,7.82212030854195,0,0,1,21,3
37.3280771791977,65.21685262349261,2.0837571425726837,4.353925593182219,1,0,0,12,3
35.78639446815904,64.29936634778196,3.3847741862895746,8.745592032378834,0,0,0,20,2
37.33864538762313,69.76196131185422,8.668197033062535,12.070973156123298,2,1,1,14,3
28.97799590096921,69.04710238470723,8.185519714625954,1.7924611515200395,2,1,0,19,2
31.445150351072964,73.17725392064021,5.29288636496608,4.056277751797984,2,1,1,11,3
26.746757049851574,66.84842496092465,1.1928325532912067,1.4943389461004384,3,0,1,6,1
32.08987375050846,69.16730914030559,7.949948238222076,8.470109795334597,0,0,0,13,3
44.55745333553101,67.32583426521066,2.917290629665627,12.560805196231247,1,0,0,19,3
21.599681531794797,57.10587900237028,9.005883723291934,6.30191614319189,1,0,1,12,2
24.518627736303458,76.17062123187652,2.7952513311493874,4.031437428467024,0,1,1,21,1
32.93123291013726,77.04341303111813,9.380229086911717,10.815071968740387,0,1,0,14,3
31.33938435172281,64.30817018494292,8.505750847536168,13.202452162172671,3,0,1,10,1
28.864220033572565,70.47859779389948,6.687519048856305,13.210306596758887,1,0,0,10,2
32.81283102964921,65.25431102298033,3.677077065645064,14.34110169301452,3,0,1,15,1
35.5039801158904,66.46913883926123,8.0134940357838,13.124810009663983,1,0,0,11,1
32.765810084017595,76.07772589275959,2.229315148401483,10.342986503251057,1,0,0,19,1
26.904640774826717,84.7968649263568,1.244924144425071,9.99546615087771,1,1,1,4,1
28.446443474707674,64.19190289992662,7.241774759233864,4.5113250303366375,1,0,1,22,2
27.825596691052535,84.78001483650802,4.3428851750406245,5.609946460275811,1,1,1,10,2
30.11837290190698,87.28607008565382,8.35729124553379,2.18007188544771,1,0,1,4,2
27.976645211487853,55.42468602362004,8.548532565371628,9.631495926117662,1,0,1,14,2
37.027983465433664,62.284615709781804,4.763125755951298,8.11303478843317,2,1,0,14,3
